OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,UnitPrice,TotalAmount,Region,PaymentMethod
105135,2020-06-14,C0012,Customer_12,P002,Laptop Sleeve,Accessories,1,551,551,West,Cash on Delivery
105136,2020-08-17,C0083,Customer_83,P009,Yoga Mat,Sports,1,311,311,West,Credit Card
105137,2021-09-24,C0522,Customer_522,P015,LED Monitor,Electronics,1,1708,1708,Central,Debit Card
105138,2019-11-09,C1357,Customer_1357,P003,Bluetooth Speaker,Electronics,1,842,842,North,EMI
105139,2019-05-20,C0217,Customer_217,P008,Coffee Maker,Home,1,842,842,South,Cash on Delivery
105140,2018-09-15,C1354,Customer_1354,P009,Yoga Mat,Sports,1,452,452,West,Credit Card
105141,2019-10-09,C0690,Customer_690,P010,Office Chair,Furniture,1,1433,1433,South,Credit Card
105142,2020-03-10,C0830,Customer_830,P002,Laptop Sleeve,Accessories,1,479,479,North,Credit Card
105143,2020-03-23,C1119,Customer_1119,P005,Smartwatch,Electronics,5,1261,6305,North,Debit Card
105144,2019-11-19,C0426,Customer_426,P019,Noise Cancelling Headphones,Electronics,1,2789,2789,West,UPI
105145,2018-05-08,C1154,Customer_1154,P012,T-Shirt,Apparel,1,305,305,West,Wallet
105146,2020-06-17,C0773,Customer_773,P014,Backpack,Accessories,1,474,474,East,NetBanking
105147,2019-03-19,C0335,Customer_335,P011,Water Bottle,Home,1,264,264,North,Credit Card
105148,2021-02-20,C0672,Customer_672,P011,Water Bottle,Home,1,294,280,North,Credit Card
105149,2019-04-06,C1397,Customer_1397,P018,Smartphone Case,Accessories,1,796,796,West,Wallet
105150,2024-11-25,C0847,Customer_847,P018,Smartphone Case,Accessories,1,731,731,North,Wallet
105151,2023-10-27,C0479,Customer_479,P016,Blender,Home,1,409,409,West,Wallet
105152,2018-09-25,C1003,Customer_1003,P019,Noise Cancelling Headphones,Electronics,1,2535,2535,West,Credit Card
105153,2018-08-01,C0074,Customer_74,P009,Yoga Mat,Sports,1,519,519,West,NetBanking
105154,2021-03-26,C1578,Customer_1578,P012,T-Shirt,Apparel,10,283,2830,Central,Credit Card
105155,2022-05-13,C0894,Customer_894,P003,Bluetooth Speaker,Electronics,1,849,849,East,Cash on Delivery
105156,2021-12-23,C0269,Customer_269,P010,Office Chair,Furniture,1,1900,1900,West,NetBanking
105157,2021-04-26,C1283,Customer_1283,P007,Desk Lamp,Home,1,738,591,East,Credit Card
105158,2018-08-28,C0078,Customer_78,P013,Gaming Keyboard,Electronics,1,1964,1964,North,Cash on Delivery
105159,2022-01-27,C0288,Customer_288,P005,Smartwatch,Electronics,2,1027,2054,Central,NetBanking
105160,2019-02-28,C1530,Customer_1530,P009,Yoga Mat,Sports,1,436,436,Central,Wallet
105161,2019-06-09,C1373,Customer_1373,P008,Coffee Maker,Home,1,915,915,South,Wallet
105162,2018-12-08,C1516,Customer_1516,P015,LED Monitor,Electronics,2,2259,4518,North,Wallet
105163,2019-10-27,C0631,Customer_631,P005,Smartwatch,Electronics,1,1203,1203,Central,Wallet
105164,2022-05-10,C1315,Customer_1315,P014,Backpack,Accessories,2,539,1078,Central,UPI
105165,2020-12-11,C0408,Customer_408,P011,Water Bottle,Home,1,260,260,West,Cash on Delivery
105166,2023-12-11,C1570,Customer_1570,P007,Desk Lamp,Home,1,831,831,South,UPI
105167,2023-03-27,C1461,Customer_1461,P013,Gaming Keyboard,Electronics,1,1479,1479,Central,NetBanking
105168,2019-04-13,C0399,Customer_399,P006,Running Shoes,Apparel,2,2477,4954,East,Wallet
105169,2024-05-25,C0386,Customer_386,P013,Gaming Keyboard,Electronics,1,1069,1069,West,UPI
105170,2021-06-20,C0720,Customer_720,P015,LED Monitor,Electronics,4,2002,8008,East,Cash on Delivery
105171,2019-03-06,C1479,Customer_1479,P015,LED Monitor,Electronics,1,1845,1845,South,Cash on Delivery
105172,2023-11-11,C1065,Customer_1065,P005,Smartwatch,Electronics,1,1220,1220,East,Wallet
105173,2021-05-19,C1548,Customer_1548,P011,Water Bottle,Home,1,273,273,North,NetBanking
105174,2018-07-07,C0022,Customer_22,P013,Gaming Keyboard,Electronics,5,1834,8804,East,Wallet
105175,2018-03-28,C0153,Customer_153,P018,Smartphone Case,Accessories,1,517,517,Central,Cash on Delivery
105176,2018-01-14,C0843,Customer_843,P019,Noise Cancelling Headphones,Electronics,1,2231,2231,West,NetBanking
105177,2018-08-13,C0913,Customer_913,P020,Electric Kettle,Home,1,494,494,East,Debit Card
105178,2018-09-08,C0232,Customer_232,P017,Sunglasses,Accessories,1,216,216,North,Wallet
105179,2021-07-28,C1020,Customer_1020,P003,Bluetooth Speaker,Electronics,1,822,822,Central,NetBanking
105180,2018-11-16,C1152,Customer_1152,P004,USB-C Cable,Accessories,1,166,166,Central,Cash on Delivery
105181,2019-10-27,C1308,Customer_1308,P002,Laptop Sleeve,Accessories,3,537,1611,Central,Credit Card
105182,2019-09-16,C1159,Customer_1159,P019,Noise Cancelling Headphones,Electronics,2,2498,4996,South,Debit Card
105183,2019-08-29,C0011,Customer_11,P015,LED Monitor,Electronics,1,2241,2241,East,Cash on Delivery
105184,2019-05-18,C1402,Customer_1402,P016,Blender,Home,2,421,842,Central,Cash on Delivery
105185,2019-06-25,C0198,Customer_198,P003,Bluetooth Speaker,Electronics,1,781,781,Central,Wallet
105186,2019-04-09,C0482,Customer_482,P004,USB-C Cable,Accessories,1,147,147,East,Cash on Delivery
105187,2018-11-12,C1254,Customer_1254,P003,Bluetooth Speaker,Electronics,10,764,7640,North,Debit Card
105188,2018-05-16,C0040,Customer_40,P012,T-Shirt,Apparel,4,309,1206,North,UPI
105189,2023-04-02,C0199,Customer_199,P003,Bluetooth Speaker,Electronics,5,753,3765,North,Cash on Delivery
105190,2019-01-30,C0135,Customer_135,P011,Water Bottle,Home,1,272,272,West,UPI
105191,2020-12-23,C0773,Customer_773,P013,Gaming Keyboard,Electronics,1,1321,1321,West,Cash on Delivery
105192,2020-05-24,C0872,Customer_872,P007,Desk Lamp,Home,4,596,2384,Central,Wallet
105193,2020-12-28,C1217,Customer_1217,P016,Blender,Home,2,636,1272,Central,Credit Card
105194,2020-04-18,C0199,Customer_199,P004,USB-C Cable,Accessories,1,169,169,Central,Credit Card
105195,2020-09-08,C0546,Customer_546,P006,Running Shoes,Apparel,1,2481,2481,North,UPI
105196,2020-03-22,C0149,Customer_149,P001,Wireless Mouse,Electronics,1,357,357,South,Credit Card
105197,2021-09-19,C0967,Customer_967,P016,Blender,Home,4,473,1892,West,Credit Card
105198,2024-05-10,C1322,Customer_1322,P010,Office Chair,Furniture,1,1664,1664,West,Debit Card
105199,2023-04-18,C1059,Customer_1059,P001,Wireless Mouse,Electronics,1,258,258,South,Credit Card
105200,2019-05-17,C1475,Customer_1475,P015,LED Monitor,Electronics,2,1641,3282,North,EMI
105201,2021-04-28,C1003,Customer_1003,P017,Sunglasses,Accessories,3,307,921,Central,EMI
105202,2020-01-22,C1313,Customer_1313,P002,Laptop Sleeve,Accessories,1,538,538,North,Wallet
105203,2021-03-06,C0283,Customer_283,P018,Smartphone Case,Accessories,2,836,1672,North,Debit Card
105204,2020-01-18,C0166,Customer_166,P019,Noise Cancelling Headphones,Electronics,3,1800,5400,Central,Credit Card
105205,2018-08-03,C1407,Customer_1407,P015,LED Monitor,Electronics,1,2435,2435,Central,Wallet
105206,2020-09-29,C1230,Customer_1230,P018,Smartphone Case,Accessories,3,809,2427,Central,Debit Card
105207,2022-09-21,C0690,Customer_690,P020,Electric Kettle,Home,1,479,479,North,Credit Card
105208,2021-10-11,C0467,Customer_467,P010,Office Chair,Furniture,1,1470,1470,North,EMI
105209,2020-07-18,C0139,Customer_139,P004,USB-C Cable,Accessories,1,179,171,North,Wallet
105210,2019-04-27,C0479,Customer_479,P012,T-Shirt,Apparel,1,272,218,East,Debit Card
105211,2023-09-10,C1221,Customer_1221,P019,Noise Cancelling Headphones,Electronics,2,1744,3488,South,Wallet
105212,2020-02-02,C0207,Customer_207,P007,Desk Lamp,Home,1,827,827,East,Credit Card
105213,2018-11-21,C0200,Customer_200,P020,Electric Kettle,Home,1,456,456,East,Debit Card
105214,2019-11-24,C0981,Customer_981,P001,Wireless Mouse,Electronics,1,289,275,North,EMI
105215,2022-06-05,C0614,Customer_614,P003,Bluetooth Speaker,Electronics,2,885,1770,South,Debit Card
105216,2019-10-22,C1040,Customer_1040,P009,Yoga Mat,Sports,4,381,1524,South,EMI
105217,2018-01-16,C0315,Customer_315,P002,Laptop Sleeve,Accessories,1,536,536,North,NetBanking
105218,2021-05-04,C0857,Customer_857,P019,Noise Cancelling Headphones,Electronics,1,1872,1872,Central,EMI
105219,2022-07-12,C0752,Customer_752,P014,Backpack,Accessories,1,720,720,North,Wallet
105220,2023-08-01,C1094,Customer_1094,P005,Smartwatch,Electronics,1,1377,1377,South,Wallet
105221,2020-11-11,C0476,Customer_476,P014,Backpack,Accessories,1,541,541,Central,EMI
105222,2020-09-12,C0732,Customer_732,P010,Office Chair,Furniture,2,1716,3089,East,Wallet
105223,2018-03-28,C0687,Customer_687,P007,Desk Lamp,Home,2,765,1530,North,Wallet
105224,2022-12-22,C0291,Customer_291,P004,USB-C Cable,Accessories,1,146,146,South,Cash on Delivery
105225,2018-12-13,C0531,Customer_531,P019,Noise Cancelling Headphones,Electronics,1,2192,2192,West,EMI
105226,2021-11-24,C1224,Customer_1224,P010,Office Chair,Furniture,1,1455,1455,South,Cash on Delivery
105227,2021-09-25,C1574,Customer_1574,P003,Bluetooth Speaker,Electronics,1,851,851,North,Credit Card
105228,2018-01-06,C1396,Customer_1396,P002,Laptop Sleeve,Accessories,5,455,2275,South,UPI
105229,2024-02-06,C0285,Customer_285,P013,Gaming Keyboard,Electronics,5,1882,9410,South,Wallet
105230,2018-04-18,C0920,Customer_920,P010,Office Chair,Furniture,1,1372,1372,West,UPI
105231,2021-09-24,C1385,Customer_1385,P006,Running Shoes,Apparel,1,2498,2498,East,Credit Card
105232,2022-05-04,C0602,Customer_602,P018,Smartphone Case,Accessories,1,871,871,West,UPI
105233,2023-10-23,C0086,Customer_86,P016,Blender,Home,1,428,428,North,Debit Card
105234,2019-10-17,C0988,Customer_988,P020,Electric Kettle,Home,2,555,1110,West,Debit Card
105235,2023-11-28,C0290,Customer_290,P006,Running Shoes,Apparel,1,1969,1969,Central,Credit Card
105236,2019-04-17,C1482,Customer_1482,P018,Smartphone Case,Accessories,4,618,2411,Central,Wallet
105237,2021-08-08,C0593,Customer_593,P016,Blender,Home,5,520,2600,South,Debit Card
105238,2023-11-16,C0266,Customer_266,P017,Sunglasses,Accessories,2,373,746,Central,EMI
105239,2021-06-29,C1453,Customer_1453,P004,USB-C Cable,Accessories,2,159,318,North,Wallet
105240,2018-03-23,C0295,Customer_295,P004,USB-C Cable,Accessories,1,154,154,North,NetBanking
105241,2018-12-30,C0905,Customer_905,P006,Running Shoes,Apparel,2,1545,3090,North,Debit Card
105242,2024-08-16,C0066,Customer_66,P007,Desk Lamp,Home,2,715,1430,Central,Cash on Delivery
105243,2018-07-02,C1436,Customer_1436,P001,Wireless Mouse,Electronics,4,360,1440,West,NetBanking
105244,2022-06-28,C1056,Customer_1056,P001,Wireless Mouse,Electronics,1,313,313,South,Debit Card
105245,2020-08-10,C0954,Customer_954,P019,Noise Cancelling Headphones,Electronics,1,2218,2218,South,NetBanking
105246,2022-12-27,C1543,Customer_1543,P011,Water Bottle,Home,2,288,576,Central,UPI
105247,2019-05-18,C0066,Customer_66,P002,Laptop Sleeve,Accessories,4,531,2124,South,Cash on Delivery
105248,2020-05-24,C0909,Customer_909,P002,Laptop Sleeve,Accessories,1,515,490,Central,Cash on Delivery
105249,2019-01-08,C1128,Customer_1128,P006,Running Shoes,Apparel,2,2064,4128,East,Wallet
105250,2018-01-11,C0235,Customer_235,P017,Sunglasses,Accessories,1,301,241,Central,EMI
105251,2021-02-09,C0859,Customer_859,P002,Laptop Sleeve,Accessories,1,502,502,South,Cash on Delivery
105252,2019-07-22,C0377,Customer_377,P004,USB-C Cable,Accessories,1,124,124,West,UPI
105253,2024-06-14,C1069,Customer_1069,P002,Laptop Sleeve,Accessories,10,399,3990,South,Wallet
105254,2021-06-10,C1331,Customer_1331,P006,Running Shoes,Apparel,1,1853,1853,East,UPI
105255,2020-05-14,C1408,Customer_1408,P020,Electric Kettle,Home,1,650,650,West,Cash on Delivery
105256,2018-07-08,C0665,Customer_665,P009,Yoga Mat,Sports,1,439,439,East,Credit Card
105257,2018-07-28,C0139,Customer_139,P012,T-Shirt,Apparel,2,284,568,South,NetBanking
105258,2021-08-09,C0590,Customer_590,P016,Blender,Home,3,541,1623,East,NetBanking
105259,2023-10-22,C0539,Customer_539,P017,Sunglasses,Accessories,1,299,299,South,Debit Card
105260,2020-11-16,C0678,Customer_678,P011,Water Bottle,Home,1,366,366,North,Cash on Delivery
105261,2019-06-11,C0893,Customer_893,P012,T-Shirt,Apparel,1,240,240,North,EMI
105262,2024-09-30,C0870,Customer_870,P006,Running Shoes,Apparel,2,1421,2842,West,NetBanking
105263,2023-11-06,C1048,Customer_1048,P019,Noise Cancelling Headphones,Electronics,3,2261,6783,South,Credit Card
105264,2021-07-02,C0540,Customer_540,P005,Smartwatch,Electronics,1,1217,1096,North,Cash on Delivery
105265,2020-01-18,C0285,Customer_285,P019,Noise Cancelling Headphones,Electronics,1,2404,2404,Central,NetBanking
105266,2019-04-27,C1390,Customer_1390,P013,Gaming Keyboard,Electronics,1,1306,1306,North,Wallet
105267,2019-03-08,C1372,Customer_1372,P020,Electric Kettle,Home,1,617,617,West,Credit Card
105268,2021-05-13,C1528,Customer_1528,P003,Bluetooth Speaker,Electronics,2,716,1432,Central,Credit Card
105269,2020-06-02,C0848,Customer_848,P013,Gaming Keyboard,Electronics,2,1733,3466,North,Wallet
105270,2018-11-22,C0717,Customer_717,P017,Sunglasses,Accessories,1,322,322,West,EMI
105271,2019-11-25,C1161,Customer_1161,P002,Laptop Sleeve,Accessories,1,508,508,Central,Cash on Delivery
105272,2020-06-28,C1222,Customer_1222,P015,LED Monitor,Electronics,1,2077,2077,West,Credit Card
105273,2018-09-19,C0013,Customer_13,P011,Water Bottle,Home,1,302,257,North,EMI
105274,2018-10-27,C0857,Customer_857,P018,Smartphone Case,Accessories,1,883,883,North,Credit Card
105275,2020-08-29,C0957,Customer_957,P008,Coffee Maker,Home,1,805,805,East,Debit Card
105276,2022-05-22,C0299,Customer_299,P010,Office Chair,Furniture,2,1436,2872,North,UPI
105277,2020-06-09,C0357,Customer_357,P009,Yoga Mat,Sports,1,406,406,South,Debit Card
105278,2022-01-30,C1049,Customer_1049,P003,Bluetooth Speaker,Electronics,1,888,888,South,Wallet
105279,2018-05-31,C0156,Customer_156,P019,Noise Cancelling Headphones,Electronics,1,2653,2653,East,EMI
105280,2024-08-11,C1462,Customer_1462,P008,Coffee Maker,Home,1,683,683,East,Credit Card
105281,2021-10-23,C0605,Customer_605,P010,Office Chair,Furniture,1,1400,1330,East,UPI
105282,2019-03-18,C0767,Customer_767,P003,Bluetooth Speaker,Electronics,2,711,1422,East,Wallet
105283,2024-03-06,C1371,Customer_1371,P009,Yoga Mat,Sports,1,415,415,Central,UPI
105284,2022-01-14,C0111,Customer_111,P013,Gaming Keyboard,Electronics,1,1593,1593,West,Cash on Delivery
105285,2021-03-22,C0227,Customer_227,P005,Smartwatch,Electronics,3,912,2736,Central,NetBanking
105286,2018-06-27,C1483,Customer_1483,P020,Electric Kettle,Home,2,589,1178,Central,EMI
105287,2023-08-28,C0045,Customer_45,P009,Yoga Mat,Sports,1,445,445,Central,UPI
105288,2018-01-15,C1482,Customer_1482,P015,LED Monitor,Electronics,1,2012,2012,Central,Cash on Delivery
105289,2019-02-24,C1090,Customer_1090,P015,LED Monitor,Electronics,1,2118,2118,East,Cash on Delivery
105290,2022-04-17,C0036,Customer_36,P018,Smartphone Case,Accessories,1,707,707,North,NetBanking
105291,2019-12-18,C1208,Customer_1208,P014,Backpack,Accessories,1,657,657,South,UPI
105292,2023-07-28,C0825,Customer_825,P011,Water Bottle,Home,5,339,1628,Central,NetBanking
105293,2021-07-30,C1417,Customer_1417,P014,Backpack,Accessories,1,504,504,North,Wallet
105294,2019-05-14,C0276,Customer_276,P003,Bluetooth Speaker,Electronics,1,638,638,West,EMI
105295,2018-07-27,C0845,Customer_845,P013,Gaming Keyboard,Electronics,2,1407,2814,East,EMI
105296,2018-12-25,C0467,Customer_467,P019,Noise Cancelling Headphones,Electronics,1,2015,2015,East,Cash on Delivery
105297,2021-11-26,C0652,Customer_652,P020,Electric Kettle,Home,2,580,1160,East,NetBanking
105298,2019-07-14,C1087,Customer_1087,P020,Electric Kettle,Home,1,619,619,West,EMI
105299,2018-09-16,C0786,Customer_786,P004,USB-C Cable,Accessories,1,177,177,East,Debit Card
105300,2021-03-20,C1007,Customer_1007,P002,Laptop Sleeve,Accessories,1,482,482,South,NetBanking
105301,2024-02-08,C0503,Customer_503,P016,Blender,Home,1,501,501,West,Wallet
105302,2021-06-21,C1489,Customer_1489,P004,USB-C Cable,Accessories,1,123,117,North,Wallet
105303,2018-01-13,C1564,Customer_1564,P006,Running Shoes,Apparel,1,2082,2082,North,Credit Card
105304,2021-04-09,C1038,Customer_1038,P020,Electric Kettle,Home,3,487,1461,North,EMI
105305,2022-06-12,C0306,Customer_306,P010,Office Chair,Furniture,1,1719,1719,West,Credit Card
105306,2020-05-03,C0075,Customer_75,P003,Bluetooth Speaker,Electronics,1,926,926,Central,NetBanking
105307,2018-08-19,C1414,Customer_1414,P015,LED Monitor,Electronics,2,1829,3567,Central,Debit Card
105308,2019-04-19,C1258,Customer_1258,P016,Blender,Home,1,485,485,North,UPI
105309,2024-03-18,C0610,Customer_610,P004,USB-C Cable,Accessories,1,114,114,Central,UPI
105310,2020-11-23,C1178,Customer_1178,P015,LED Monitor,Electronics,1,1999,1999,Central,Cash on Delivery
105311,2020-01-18,C0158,Customer_158,P017,Sunglasses,Accessories,2,346,692,North,UPI
105312,2018-05-08,C0934,Customer_934,P003,Bluetooth Speaker,Electronics,2,654,1308,East,Cash on Delivery
105313,2021-06-06,C0487,Customer_487,P016,Blender,Home,3,461,1383,West,NetBanking
105314,2018-07-16,C0447,Customer_447,P011,Water Bottle,Home,1,339,339,East,UPI
105315,2022-03-25,C1388,Customer_1388,P014,Backpack,Accessories,5,516,2580,South,Wallet
105316,2021-01-18,C0225,Customer_225,P009,Yoga Mat,Sports,1,442,442,West,Credit Card
105317,2021-09-30,C0912,Customer_912,P009,Yoga Mat,Sports,2,392,784,Central,EMI
105318,2024-11-12,C1292,Customer_1292,P017,Sunglasses,Accessories,1,406,406,Central,UPI
105319,2021-10-16,C0120,Customer_120,P006,Running Shoes,Apparel,1,1973,1973,East,Cash on Delivery
105320,2023-02-17,C0881,Customer_881,P001,Wireless Mouse,Electronics,1,396,396,West,NetBanking
105321,2021-10-07,C0116,Customer_116,P019,Noise Cancelling Headphones,Electronics,1,1788,1788,East,Credit Card
105322,2022-01-22,C0974,Customer_974,P009,Yoga Mat,Sports,1,371,371,Central,Wallet
105323,2018-11-01,C0402,Customer_402,P012,T-Shirt,Apparel,1,233,233,East,UPI
105324,2020-06-21,C0293,Customer_293,P009,Yoga Mat,Sports,2,354,708,East,UPI
105325,2023-07-15,C0166,Customer_166,P005,Smartwatch,Electronics,1,1160,1160,South,Credit Card
105326,2023-03-31,C0235,Customer_235,P014,Backpack,Accessories,1,547,493,West,Credit Card
105327,2018-01-31,C0842,Customer_842,P008,Coffee Maker,Home,1,896,896,South,Wallet
105328,2020-06-08,C0043,Customer_43,P020,Electric Kettle,Home,1,465,465,East,Wallet
105329,2019-09-05,C0552,Customer_552,P002,Laptop Sleeve,Accessories,1,509,509,Central,Wallet
105330,2018-12-20,C0597,Customer_597,P005,Smartwatch,Electronics,4,1295,4986,West,Cash on Delivery
105331,2019-01-11,C1060,Customer_1060,P014,Backpack,Accessories,1,586,586,East,UPI
105332,2019-06-12,C0947,Customer_947,P010,Office Chair,Furniture,1,1717,1717,North,Wallet
105333,2020-04-21,C0866,Customer_866,P005,Smartwatch,Electronics,1,1218,1218,Central,Cash on Delivery
105334,2020-07-31,C0780,Customer_780,P019,Noise Cancelling Headphones,Electronics,1,2400,2400,Central,UPI
105335,2018-03-10,C0638,Customer_638,P020,Electric Kettle,Home,3,441,1323,Central,Credit Card
105336,2019-09-30,C1558,Customer_1558,P005,Smartwatch,Electronics,10,1049,10490,South,Wallet
105337,2020-09-18,C0015,Customer_15,P015,LED Monitor,Electronics,1,2149,2149,West,EMI
105338,2020-10-03,C0144,Customer_144,P015,LED Monitor,Electronics,1,2248,2248,West,Credit Card
105339,2021-08-13,C0014,Customer_14,P018,Smartphone Case,Accessories,2,747,1494,Central,Debit Card
105340,2022-08-17,C0265,Customer_265,P013,Gaming Keyboard,Electronics,1,1570,1570,South,Wallet
105341,2021-05-24,C0774,Customer_774,P012,T-Shirt,Apparel,2,187,374,South,Debit Card
105342,2020-03-28,C0161,Customer_161,P017,Sunglasses,Accessories,1,235,235,East,Wallet
105343,2024-12-06,C0230,Customer_230,P006,Running Shoes,Apparel,1,2113,2008,South,EMI
105344,2021-11-09,C1499,Customer_1499,P010,Office Chair,Furniture,10,1485,14850,South,NetBanking
105345,2018-09-21,C1031,Customer_1031,P001,Wireless Mouse,Electronics,1,415,415,Central,UPI
105346,2019-04-24,C1105,Customer_1105,P009,Yoga Mat,Sports,1,409,409,North,Credit Card
105347,2018-05-28,C0493,Customer_493,P006,Running Shoes,Apparel,2,2113,4226,East,NetBanking
105348,2020-09-16,C1438,Customer_1438,P008,Coffee Maker,Home,10,917,9170,Central,Cash on Delivery
105349,2019-05-26,C0193,Customer_193,P014,Backpack,Accessories,1,495,495,North,Cash on Delivery
105350,2022-10-08,C1074,Customer_1074,P012,T-Shirt,Apparel,2,279,558,West,Cash on Delivery
105351,2019-01-05,C0686,Customer_686,P007,Desk Lamp,Home,1,702,702,North,Cash on Delivery
105352,2018-06-18,C0680,Customer_680,P020,Electric Kettle,Home,3,490,1421,East,Wallet
105353,2018-04-13,C1046,Customer_1046,P019,Noise Cancelling Headphones,Electronics,1,2001,2001,North,NetBanking
105354,2018-03-27,C0299,Customer_299,P005,Smartwatch,Electronics,1,1161,1161,South,Debit Card
105355,2022-03-02,C0301,Customer_301,P018,Smartphone Case,Accessories,1,769,769,North,UPI
105356,2018-09-19,C0577,Customer_577,P005,Smartwatch,Electronics,1,1462,1462,West,Credit Card
105357,2021-07-31,C1263,Customer_1263,P001,Wireless Mouse,Electronics,1,305,305,North,Credit Card
105358,2020-02-16,C0375,Customer_375,P012,T-Shirt,Apparel,4,260,1040,Central,Wallet
105359,2018-04-08,C1132,Customer_1132,P018,Smartphone Case,Accessories,2,854,1708,South,UPI
105360,2020-10-30,C0398,Customer_398,P003,Bluetooth Speaker,Electronics,2,941,1741,West,Cash on Delivery
105361,2018-01-13,C0230,Customer_230,P002,Laptop Sleeve,Accessories,1,503,503,East,EMI
105362,2022-04-14,C0013,Customer_13,P003,Bluetooth Speaker,Electronics,1,444,444,North,Wallet
105363,2023-05-18,C0431,Customer_431,P016,Blender,Home,1,507,507,South,EMI
105364,2020-06-05,C0110,Customer_110,P016,Blender,Home,5,490,2450,North,Cash on Delivery
105365,2020-06-07,C0295,Customer_295,P016,Blender,Home,2,488,976,South,UPI
105366,2018-03-11,C0389,Customer_389,P017,Sunglasses,Accessories,4,272,1088,Central,NetBanking
105367,2024-01-11,C0811,Customer_811,P006,Running Shoes,Apparel,1,2146,2146,Central,EMI
105368,2020-01-16,C0336,Customer_336,P004,USB-C Cable,Accessories,1,179,179,South,Wallet
105369,2018-12-20,C1308,Customer_1308,P013,Gaming Keyboard,Electronics,1,1072,1072,South,UPI
105370,2024-06-19,C0753,Customer_753,P007,Desk Lamp,Home,1,793,793,East,Wallet
105371,2020-01-12,C0986,Customer_986,P010,Office Chair,Furniture,1,1524,1524,Central,Cash on Delivery
105372,2024-04-13,C1239,Customer_1239,P011,Water Bottle,Home,2,312,624,Central,NetBanking
105373,2023-11-03,C0499,Customer_499,P020,Electric Kettle,Home,3,580,1740,Central,Cash on Delivery
105374,2022-03-03,C0529,Customer_529,P015,LED Monitor,Electronics,1,2171,2171,East,Credit Card
105375,2020-03-28,C1039,Customer_1039,P010,Office Chair,Furniture,1,1610,1610,West,Cash on Delivery
105376,2018-11-27,C1009,Customer_1009,P003,Bluetooth Speaker,Electronics,1,885,885,North,Debit Card
105377,2020-08-01,C0120,Customer_120,P017,Sunglasses,Accessories,3,332,996,North,Cash on Delivery
105378,2022-04-06,C0163,Customer_163,P009,Yoga Mat,Sports,2,405,790,South,EMI
105379,2018-05-06,C0668,Customer_668,P016,Blender,Home,2,456,912,Central,EMI
105380,2020-03-12,C0628,Customer_628,P007,Desk Lamp,Home,2,798,1596,North,UPI
105381,2019-02-16,C0555,Customer_555,P003,Bluetooth Speaker,Electronics,1,843,843,West,EMI
105382,2018-07-16,C0436,Customer_436,P007,Desk Lamp,Home,1,779,779,South,Credit Card
105383,2024-11-07,C1015,Customer_1015,P013,Gaming Keyboard,Electronics,1,1489,1489,North,NetBanking
105384,2023-07-11,C1526,Customer_1526,P013,Gaming Keyboard,Electronics,5,1763,8815,North,UPI
105385,2023-03-06,C0388,Customer_388,P018,Smartphone Case,Accessories,1,994,994,Central,Wallet
105386,2020-01-01,C1223,Customer_1223,P010,Office Chair,Furniture,1,1493,1493,East,NetBanking
105387,2022-02-22,C1412,Customer_1412,P017,Sunglasses,Accessories,1,340,340,South,Wallet
105388,2019-09-01,C0550,Customer_550,P007,Desk Lamp,Home,1,652,652,Central,NetBanking
105389,2022-07-31,C0625,Customer_625,P009,Yoga Mat,Sports,2,429,858,Central,Debit Card
105390,2018-02-13,C1086,Customer_1086,P018,Smartphone Case,Accessories,3,785,2355,South,Credit Card
105391,2018-10-18,C0441,Customer_441,P013,Gaming Keyboard,Electronics,1,1308,1308,West,Debit Card
105392,2020-02-14,C0800,Customer_800,P003,Bluetooth Speaker,Electronics,1,679,679,Central,Cash on Delivery
105393,2024-09-26,C0810,Customer_810,P004,USB-C Cable,Accessories,1,124,118,South,Debit Card
105394,2018-06-07,C0909,Customer_909,P005,Smartwatch,Electronics,1,1038,1038,West,Cash on Delivery
105395,2021-04-10,C0719,Customer_719,P016,Blender,Home,2,495,941,West,UPI
105396,2020-08-16,C0117,Customer_117,P007,Desk Lamp,Home,2,811,1622,Central,Cash on Delivery
105397,2019-05-06,C1570,Customer_1570,P007,Desk Lamp,Home,1,648,648,South,Debit Card
105398,2018-08-13,C0657,Customer_657,P019,Noise Cancelling Headphones,Electronics,3,2684,8052,West,EMI
105399,2023-09-23,C0633,Customer_633,P013,Gaming Keyboard,Electronics,1,1665,1665,North,Debit Card
105400,2022-03-15,C1500,Customer_1500,P010,Office Chair,Furniture,1,1514,1514,West,Wallet
105401,2023-04-26,C0179,Customer_179,P001,Wireless Mouse,Electronics,2,317,634,Central,Wallet
105402,2020-03-05,C0925,Customer_925,P019,Noise Cancelling Headphones,Electronics,1,1800,1800,North,EMI
105403,2024-09-26,C0939,Customer_939,P015,LED Monitor,Electronics,1,2450,2450,South,Cash on Delivery
105404,2018-11-18,C0479,Customer_479,P015,LED Monitor,Electronics,4,1794,7176,West,Wallet
105405,2019-11-27,C0730,Customer_730,P007,Desk Lamp,Home,1,435,435,West,EMI
105406,2018-11-25,C0201,Customer_201,P003,Bluetooth Speaker,Electronics,1,952,952,East,Credit Card
105407,2021-11-30,C0827,Customer_827,P012,T-Shirt,Apparel,2,225,450,West,Debit Card
105408,2023-08-22,C0312,Customer_312,P015,LED Monitor,Electronics,1,1865,1865,Central,Credit Card
